,energy,cTheta,phi,prob_b,spheri,pt2rel,multip,bqvjet,ptlrel,isb
28635,44.9683,-0.388,-1.6166,0.013,0.099,0.1371,0.3949,0.0734,-0.0003,0.0
28636,51.7525,0.4703,2.6769,0.0161,0.4666,0.0421,0.3809,0.0787,-0.0003,0.0
28637,45.2399,-0.4749,-0.47,0.0071,0.5393,0.0788,0.4381,0.0119,0.2191,0.0
28638,53.5256,0.7283,-2.6628,0.0204,0.8325,0.1098,0.5454,0.0543,-0.0003,0.0
28639,48.5786,-0.7336,0.4963,0.0024,0.2383,0.0153,0.3441,0.0217,-0.0003,0.0
28640,48.0781,-0.0392,-0.9792,0.0052,0.3215,0.1036,0.4743,0.1071,-0.0003,0.0
28641,36.5911,0.0514,2.1875,0.0462,0.6948,0.0272,0.4175,0.1717,0.1918,0.0
28642,48.0995,-0.4288,2.5698,0.1041,0.5504,0.0453,0.3881,0.1559,-0.0003,0.0
28643,44.7211,0.4453,-0.5647,0.0412,0.299,0.0702,0.3515,0.0578,-0.0003,0.0
28644,46.1372,0.2141,1.6651,0.2338,0.0627,0.0386,0.2179,0.0904,0.1335,1.0
28645,42.4964,-0.2642,-1.4651,0.4855,0.6752,0.0219,0.579,0.5601,-0.0003,1.0
28646,44.2939,-0.7833,0.4913,0.0665,0.3511,0.0607,0.3084,0.2415,-0.0003,1.0
28647,30.5303,0.7555,-2.5914,0.0177,0.4915,0.0533,0.5373,0.0245,-0.0003,1.0
28648,46.5248,-0.4932,-0.8568,0.0321,0.2095,0.0296,0.4349,0.0327,-0.0003,0.0
28649,42.5116,0.4942,2.2816,0.0357,0.4048,0.0243,0.4008,0.0189,-0.0003,0.0
28650,38.4833,0.7182,-1.1685,0.0011,0.0997,0.0203,0.2287,0.0159,-0.0003,0.0
28651,37.3785,-0.7157,2.049,0.0,0.2611,0.0248,0.2767,0.022,-0.0003,0.0
28652,43.0488,0.7329,1.0797,0.2267,0.5313,0.0368,0.3107,0.414,0.2206,1.0
28653,20.5417,-0.7381,-2.0702,0.0134,0.4982,0.037,0.3868,0.1129,-0.0003,1.0
28654,44.7852,0.7257,1.2362,0.1275,0.2068,0.0537,0.2635,0.0954,-0.0003,1.0
28655,40.6958,-0.7373,-1.8964,0.1874,0.6695,0.0902,0.4055,0.2528,0.1807,1.0
28656,47.1595,-0.0985,-1.1321,0.1123,0.6131,0.0728,0.3034,0.0087,-0.0003,0.0
28657,43.7018,0.0685,2.0011,0.0752,0.3473,0.0351,0.3537,0.1334,0.1497,0.0
28658,51.0201,0.4213,-2.0522,0.0333,0.5697,0.1855,0.5521,0.0163,-0.0003,0.0
28659,42.6062,-0.4275,1.0854,0.0396,0.0115,0.0037,0.178,0.1126,-0.0003,0.0
28660,48.1483,0.3617,2.3066,0.0656,0.2096,0.0427,0.388,0.1064,-0.0003,0.0
28661,35.1446,-0.3828,-0.8599,0.0076,0.4498,0.1164,0.3753,0.0269,-0.0003,0.0
28662,48.4535,0.4486,2.0703,0.0527,0.0979,0.0507,0.3443,0.027,-0.0003,0.0
28663,38.9502,-0.4443,-1.0884,0.0184,0.3468,0.0179,0.2736,0.1113,-0.0003,0.0
28664,50.5867,-0.6567,1.5106,0.0095,0.5086,0.0484,0.2979,0.0458,-0.0003,0.0
28665,48.3894,0.6661,-1.6134,0.0267,0.2897,0.1356,0.4305,0.0119,-0.0003,0.0
28666,55.5856,-0.7321,-2.74,0.0149,0.1962,0.0872,0.0831,0.0018,0.0801,0.0
28667,49.7627,0.7374,0.4384,0.0275,0.2145,0.1066,0.2564,0.0307,-0.0003,0.0
28668,45.4688,0.2481,-0.707,0.0258,0.4019,0.0574,0.4375,0.0091,-0.0003,0.0
28669,39.5636,-0.2497,2.4077,0.0291,0.5145,0.019,0.1362,0.0185,-0.0003,0.0
28670,45.3193,0.6178,-0.7965,0.0365,0.3714,0.0251,0.2627,0.0197,-0.0003,0.0
28671,44.2725,-0.6313,2.3698,0.0515,0.0708,0.0722,0.3525,0.0051,-0.0003,0.0
28672,47.0619,-0.0542,-2.8218,0.0904,0.2862,0.0501,0.2602,0.0286,-0.0003,0.0
28673,45.0507,0.0638,0.325,0.1166,0.4208,0.0162,0.2631,0.0839,-0.0003,0.0
28674,44.4434,0.5972,-2.6266,0.001,0.2925,0.0461,0.2641,0.0123,-0.0003,0.0
28675,43.3234,-0.6176,0.497,0.102,0.3817,0.0298,0.3988,0.1884,-0.0003,0.0
28676,49.0486,0.0253,-2.5638,0.0,0.0216,0.0243,0.1287,0.0078,-0.0003,0.0
28677,47.5807,-0.0139,0.5746,0.0005,0.1217,0.0396,0.3027,0.0866,-0.0003,0.0
28678,49.2622,0.7622,-2.7916,0.0273,0.3138,0.0659,0.3857,0.0266,-0.0003,0.0
28679,46.5827,-0.7587,0.3437,0.0218,0.3812,0.016,0.2608,0.0983,-0.0003,0.0
28680,48.5969,-0.7962,0.2749,0.0037,0.5016,0.0442,0.516,0.0905,-0.0003,0.0
28681,46.421,0.7974,-2.8641,0.0037,0.1931,0.072,0.4787,0.1791,-0.0003,0.0
28682,46.6316,0.1277,1.569,0.0047,0.2593,0.2238,0.4781,0.049,-0.0003,0.0
28683,45.3407,-0.1302,-1.553,0.0038,0.5017,0.0559,0.2189,0.043,-0.0003,0.0
28684,47.6783,-0.1611,0.8538,0.0301,0.3906,0.0897,0.4753,0.0556,-0.0003,0.0
28685,46.5156,0.1453,-2.2931,0.0308,0.1515,0.2599,0.4349,0.0264,-0.0003,0.0
28686,53.9681,-0.4918,-1.9547,0.0131,0.156,0.0171,0.335,0.0143,-0.0003,0.0
28687,46.7781,0.4512,1.1329,0.0514,0.229,0.0582,0.4343,0.0872,-0.0003,0.0
28688,51.8715,0.7384,-1.3364,0.0632,0.389,0.0476,0.1269,0.0438,-0.0003,0.0
28689,41.7578,-0.7441,1.8289,0.0401,0.6137,0.0266,0.3133,0.0486,-0.0003,0.0
28690,54.1085,0.4807,-2.726,0.0174,0.5735,0.0823,0.2929,0.0789,-0.0003,0.0
28691,46.6316,-0.4677,0.3835,0.0539,0.6008,0.0393,0.2608,0.0203,0.2405,0.0
28692,42.4811,0.0685,2.4644,0.0192,0.1335,0.0375,0.4009,0.0092,-0.0003,0.0
28693,42.2278,-0.0922,-0.6748,0.0509,0.2289,0.0143,0.2677,0.0095,-0.0003,0.0
28694,43.5157,-0.5495,2.7626,0.1516,0.4982,0.0245,0.3541,0.1563,0.0575,0.0
28695,41.8311,0.5424,-0.4019,0.0804,0.1539,0.0234,0.2236,0.0768,-0.0003,0.0
28696,49.2561,0.3158,0.8801,0.022,0.3443,0.0385,0.3,0.0137,-0.0003,0.0
28697,47.6173,-0.3204,-2.2653,0.0713,0.0694,0.0598,0.3026,0.0324,-0.0003,0.0
28698,47.2389,0.7576,1.5772,0.0613,0.5497,0.0243,0.3465,0.2836,-0.0003,0.0
28699,47.0375,-0.742,-1.5413,0.0729,0.3787,0.0411,0.5637,0.0193,0.1179,0.0
28700,53.6202,0.6433,-1.6197,0.0417,0.1247,0.053,0.5452,0.0665,-0.0003,0.0
28701,41.7304,-0.651,1.5247,0.0939,0.6276,0.0077,0.2238,0.0438,-0.0003,0.0
28702,44.0681,-0.3839,1.3573,0.0934,0.5663,0.0246,0.0882,0.082,-0.0003,0.0
28703,37.7813,0.3607,-1.8298,0.0509,0.4086,0.0212,0.3679,0.0427,-0.0003,0.0
28704,47.364,-0.1998,1.711,0.0097,0.1598,0.0575,0.3463,0.0086,-0.0003,0.0
28705,37.9339,0.2191,-1.4209,0.0517,0.7312,0.0225,0.3675,0.0456,0.1281,0.0
28706,48.9967,-0.5268,0.9421,0.0145,0.1347,0.0211,0.1717,0.0192,-0.0003,0.0
28707,43.2197,0.5145,-2.2011,0.0506,0.3886,0.0264,0.3547,0.0854,-0.0003,0.0
28708,51.2154,0.272,3.0535,0.5696,0.3925,0.0456,0.6789,0.6832,-0.0003,1.0
28709,41.5534,-0.3065,-0.0794,0.2354,0.523,0.0805,0.3585,0.4409,0.2682,1.0
28710,47.4739,0.5653,-2.5115,0.0649,0.3982,0.0603,0.4326,0.1094,-0.0003,0.0
28711,41.6419,-0.5521,0.6363,0.0028,0.4097,0.0805,0.4478,0.0545,-0.0003,0.0
28712,44.6845,-0.2998,1.5179,0.0186,0.5084,0.0144,0.4835,0.2192,0.1194,1.0
28713,36.0723,0.3166,-1.6047,0.0183,0.6824,0.032,0.4658,0.0279,0.1057,1.0
28714,47.9255,0.3581,2.443,0.4981,0.4444,0.0365,0.2589,0.5959,-0.0003,1.0
28715,47.8157,-0.3696,-0.7363,0.0784,0.2314,0.0623,0.3023,0.3222,-0.0003,1.0
28716,51.0964,-0.0366,-2.9735,0.004,0.3522,0.0968,0.2547,0.0057,-0.0003,0.0
28717,44.2573,0.0451,0.1607,0.044,0.4716,0.0365,0.2203,0.1467,-0.0003,0.0
28718,39.4263,0.1089,-2.2052,0.0104,0.6019,0.0379,0.2727,0.0163,0.0965,0.0
28719,36.9146,-0.0799,0.9449,0.0002,0.4375,0.0287,0.2777,0.0521,-0.0003,0.0
28720,48.5512,0.0858,-2.182,0.0864,0.6009,0.037,0.2581,0.1175,-0.0003,0.0
28721,32.8923,-0.0871,0.9512,0.001,0.2088,0.0209,0.1912,0.012,-0.0003,0.0
28722,47.9408,0.5546,1.9873,0.0026,0.0152,0.1045,0.1726,0.0897,-0.0003,0.0
28723,44.6754,-0.5824,-1.1874,0.0218,0.1533,0.0211,0.3956,0.0234,-0.0003,0.0
28724,55.259,0.6727,-1.3517,0.1239,0.4972,0.0952,0.5411,0.1481,-0.0003,0.0
28725,39.176,-0.6711,1.7866,0.0013,0.4821,0.0257,0.2276,0.066,-0.0003,0.0
28726,47.0375,0.5122,3.1256,0.0058,0.2427,0.1207,0.3903,0.0297,-0.0003,0.0
28727,37.4975,-0.5122,0.0088,0.0287,0.5307,0.0574,0.4608,0.0369,0.0353,0.0
28728,48.9723,-0.1831,-2.0302,0.0377,0.5086,0.0157,0.1717,0.0069,-0.0003,0.0
28729,42.4872,0.1944,1.0948,0.0935,0.5586,0.0457,0.2227,0.1833,-0.0003,0.0
28730,46.6224,-0.0654,-1.9359,0.0444,0.5101,0.0214,0.1739,0.0685,-0.0003,0.0
28731,45.6397,0.0819,1.1918,0.0079,0.2873,0.0218,0.4371,0.0634,-0.0003,0.0
28732,48.246,-0.5459,0.4568,0.8529,0.4593,0.0724,0.4308,0.4935,-0.0003,1.0
28733,40.6531,0.5487,-2.6746,0.1215,0.57,0.0467,0.3155,0.1506,-0.0003,1.0
28734,45.8503,-0.6898,2.9327,0.0257,0.043,0.0159,0.2183,0.0916,-0.0003,0.0
28735,34.876,0.6922,-0.172,0.0086,0.1736,0.0439,0.1881,0.2006,-0.0003,0.0
28736,47.7485,0.4154,1.4148,0.0039,0.182,0.0878,0.5184,0.0364,0.251,0.0
28737,47.5044,-0.4106,-1.7228,0.0224,0.2512,0.0122,0.2595,0.0347,-0.0003,0.0
28738,42.295,-0.6247,2.224,0.0075,0.2003,0.0256,0.1784,0.0053,-0.0003,0.0
28739,40.5768,0.6285,-0.9406,0.084,0.1291,0.081,0.1804,0.0085,-0.0003,0.0
28740,42.2461,-0.4623,0.958,0.7257,0.5911,0.0663,0.3569,0.3995,-0.0003,1.0
28741,39.0539,0.4756,-2.154,0.1899,0.6968,0.0369,0.1367,0.157,0.3648,1.0
28742,40.1312,0.7272,-0.8538,0.1882,0.2994,0.0231,0.4523,0.2214,0.1637,1.0
28743,33.286,-0.7208,2.2234,0.0305,0.0258,0.0898,0.1906,0.0141,-0.0003,1.0
28744,45.1057,0.6109,-2.3378,0.0545,0.1738,0.1103,0.3946,0.0489,-0.0003,0.0
28745,35.8099,-0.6253,0.8005,0.0188,0.4285,0.0758,0.5134,0.0493,-0.0003,0.0
28746,46.3996,0.6449,-0.862,0.536,0.3281,0.0368,0.3046,0.4143,-0.0003,1.0
28747,35.9655,-0.6368,2.3498,0.7926,0.7443,0.0447,0.4195,0.4699,0.3562,1.0
28748,47.9408,-0.0307,2.2193,0.1154,0.565,0.0582,0.4747,0.116,-0.0003,1.0
28749,39.4812,-0.0093,-0.8918,0.0166,0.2934,0.0563,0.636,0.0367,-0.0003,1.0
28750,40.7935,0.1665,-2.7427,0.0079,0.1824,0.0216,0.4053,0.0602,-0.0003,0.0
28751,38.0194,-0.1564,0.4023,0.0487,0.1023,0.1084,0.3672,0.0534,0.5107,0.0
28752,46.8513,-0.685,-0.1531,0.0175,0.8448,0.1756,0.7814,0.0599,-0.0003,0.0
28753,45.6825,0.671,2.9994,0.0394,0.5225,0.0823,0.6118,0.0641,-0.0003,0.0
28754,46.2531,-0.0962,1.5015,0.1831,0.4327,0.0503,0.8711,0.2274,-0.0003,1.0
28755,40.3418,0.1236,-1.6305,0.003,0.4339,0.025,0.2258,0.0173,-0.0003,1.0
28756,47.3426,-0.0945,1.1442,0.0375,0.403,0.0339,0.2597,0.0469,-0.0003,0.0
28757,44.7761,0.0949,-1.9882,0.0659,0.6207,0.1485,0.3514,0.0218,-0.0003,0.0
28758,51.8379,0.6184,-0.4966,0.0037,0.1853,0.0686,0.4653,0.0336,-0.0003,0.0
28759,48.9937,-0.6178,2.6071,0.0298,0.2368,0.0219,0.4721,0.067,-0.0003,0.0
28760,55.1705,0.4529,-1.6947,0.035,0.3412,0.0482,0.2915,0.0869,-0.0003,0.0
28761,45.8747,-0.4344,1.3525,0.0163,0.1163,0.094,0.3492,0.0823,-0.0003,0.0
28762,47.2724,0.0273,-0.972,0.0056,0.0753,0.0563,0.2166,0.0203,-0.0003,0.0
28763,40.8118,-0.0171,2.1623,0.0023,0.3078,0.0109,0.2251,0.0632,-0.0003,0.0
28764,42.0905,-0.7526,1.5109,0.1089,0.3193,0.0307,0.3572,0.0764,-0.0003,0.0
28765,41.3672,0.7434,-1.6962,0.0192,0.3353,0.0152,0.3589,0.0358,-0.0003,0.0
28766,51.7464,-0.3806,0.7187,0.0367,0.2504,0.0696,0.1693,0.0152,-0.0003,0.0
28767,48.5115,0.3707,-2.4682,0.0016,0.3258,0.0237,0.2581,0.0457,-0.0003,0.0
28768,42.9999,-0.5677,1.9109,0.0622,0.4781,0.0958,0.666,0.0303,-0.0003,0.0
28769,40.0793,0.582,-1.2229,0.0184,0.1957,0.0167,0.1357,0.0207,-0.0003,0.0
28770,45.4444,-0.281,-2.0451,0.096,0.159,0.1202,0.6126,0.2011,-0.0003,0.0
28771,42.6886,0.2716,1.089,0.0815,0.2918,0.0352,0.4894,0.1531,-0.0003,0.0
28772,47.538,-0.3368,-2.1398,0.0191,0.2553,0.0376,0.4325,0.0469,-0.0003,0.0
28773,40.3632,0.3607,1.0081,0.0459,0.134,0.0461,0.4968,0.1518,0.1247,0.0
28774,51.6762,0.3524,-1.734,0.1896,0.6038,0.0834,0.5503,0.2188,-0.0003,1.0
28775,30.0786,-0.3354,1.4483,0.4047,0.343,0.0267,0.4906,0.2971,-0.0003,1.0
28776,51.6793,-0.064,-1.5816,0.0404,0.596,0.0556,0.381,0.0906,-0.0003,0.0
28777,42.9908,0.0662,1.5353,0.0034,0.2457,0.0173,0.2664,0.0655,-0.0003,0.0
28778,47.3548,-0.6696,-1.6309,0.0149,0.4619,0.0526,0.4762,0.0583,-0.0003,0.0
28779,45.6001,0.6524,1.5229,0.0611,0.0746,0.0146,0.1312,0.0132,-0.0003,0.0
28780,47.0741,0.6429,-2.4755,0.0544,0.1848,0.0583,0.2168,0.165,-0.0003,0.0
28781,42.6612,-0.6348,0.7738,0.0076,0.4748,0.2491,0.5784,0.0217,-0.0003,0.0
28782,56.4279,0.37,1.7125,0.0221,0.5452,0.0128,0.1656,0.0163,-0.0003,0.0
28783,42.0844,-0.3293,-1.4335,0.1046,0.1778,0.1769,0.1786,0.0467,-0.0003,0.0
28784,47.126,-0.7549,1.9728,0.0374,0.6599,0.0211,0.3468,0.0491,-0.0003,0.0
28785,39.8993,0.7539,-1.1679,0.034,0.7198,0.0251,0.1812,0.0123,-0.0003,0.0
28786,53.4432,0.5166,0.935,0.3448,0.7352,0.0483,0.2099,0.3749,-0.0003,1.0
28787,42.6825,-0.5142,-2.2594,0.2991,0.1689,0.041,0.2669,0.416,0.2185,1.0
28788,46.5461,-0.7442,1.9148,0.0144,0.2305,0.0558,0.3479,0.0212,-0.0003,0.0
28789,41.5412,0.7411,-1.2215,0.0157,0.4414,0.0356,0.4033,0.0076,-0.0003,0.0
28790,46.6438,0.7851,1.1143,0.0193,0.2372,0.0341,0.2607,0.0761,-0.0003,0.0
28791,40.1038,-0.7701,-2.0229,0.0063,0.4963,0.0316,0.4524,0.1295,-0.0003,0.0
28792,48.5145,0.3069,2.6212,0.0358,0.4605,0.02,0.3442,0.0764,-0.0003,0.0
28793,46.9062,-0.287,-0.5195,0.1323,0.3688,0.0653,0.4774,0.0535,-0.0003,0.0
28794,47.7607,-0.4604,1.2896,0.135,0.5115,0.0405,0.5183,0.2681,-0.0003,1.0
28795,47.7516,0.4653,-1.8585,0.2596,0.6928,0.0474,0.432,0.2287,0.0813,1.0
28796,45.9388,0.1467,1.359,0.1734,0.3748,0.0286,0.3054,0.093,-0.0003,0.0
28797,43.3051,-0.1127,-1.775,0.0524,0.6208,0.0986,0.4875,0.1347,0.0953,0.0
28798,47.0802,-0.5378,-0.7954,0.0352,0.2288,0.0627,0.3902,0.1234,-0.0003,0.0
28799,42.0935,0.5404,2.3414,0.0642,0.1329,0.0117,0.0446,0.0153,-0.0003,0.0
28800,47.9225,-0.8079,-1.6551,0.034,0.3503,0.0421,0.3021,0.0663,-0.0003,1.0
28801,35.7122,0.7613,1.5723,0.0675,0.5908,0.0388,0.5605,0.1669,0.4064,1.0
28802,48.9906,-0.1941,-1.4832,0.3961,0.3551,0.0541,0.5149,0.4167,-0.0003,1.0
28803,41.2543,0.1915,1.6536,0.1524,0.6545,0.0949,0.4041,0.1404,-0.0003,1.0
28804,48.4504,0.7365,1.228,0.0182,0.7081,0.031,0.3013,0.0335,-0.0003,1.0
28805,44.3732,-0.7448,-1.914,0.1701,0.2027,0.0434,0.1321,0.2125,0.3765,1.0
28806,45.5787,-0.0826,1.5029,0.0278,0.1349,0.039,0.3061,0.054,-0.0003,0.0
28807,42.2827,0.0955,-1.6704,0.0632,0.2054,0.0813,0.446,0.1199,-0.0003,0.0
28808,47.6478,-0.0604,-2.0604,0.6611,0.5146,0.1474,0.7348,0.4339,-0.0003,1.0
28809,39.9023,0.0603,1.1063,0.7889,0.5617,0.0229,0.6342,0.6118,-0.0003,1.0
28810,47.7882,0.7934,1.4249,0.0022,0.4585,0.0296,0.4751,0.0195,-0.0003,0.0
28811,43.7018,-0.775,-1.7478,0.0548,0.4399,0.036,0.3537,0.0712,-0.0003,0.0
28812,47.6722,-0.1887,-1.1048,0.1881,0.2293,0.0215,0.3025,0.1642,-0.0003,0.0
28813,46.0456,0.1648,2.0209,0.0645,0.2791,0.0292,0.1744,0.0405,-0.0003,0.0
28814,45.2308,0.6953,-0.2967,0.0632,0.1796,0.0107,0.3505,0.134,-0.0003,1.0
28815,42.6581,-0.7059,2.8522,0.1381,0.7945,0.0608,0.4005,0.0412,-0.0003,1.0
28816,48.0751,-0.7494,0.5592,0.2661,0.7357,0.0597,0.6468,0.4118,-0.0003,1.0
28817,44.1566,0.7414,-2.6082,0.0765,0.1242,0.1157,0.4409,0.0112,0.2742,1.0
28818,47.3304,0.204,-0.1167,0.0194,0.3414,0.0253,0.2165,0.0225,-0.0003,0.0
28819,47.1046,-0.1949,3.0208,0.0299,0.367,0.0522,0.3902,0.0866,-0.0003,0.0
28820,45.3529,0.6364,2.7036,0.0219,0.1183,0.0169,0.2189,0.0053,-0.0003,0.0
28821,37.1527,-0.6139,-0.466,0.0186,0.2261,0.0768,0.4157,0.0245,-0.0003,0.0
28822,46.5492,0.4987,-1.9448,0.0165,0.264,0.08,0.5218,0.018,-0.0003,0.0
28823,42.7771,-0.4788,1.1954,0.0172,0.4676,0.0246,0.2223,0.0444,-0.0003,0.0
28824,45.9327,-0.3323,-2.3417,0.0498,0.1722,0.2219,0.2618,0.1104,-0.0003,0.0
28825,41.4069,0.3338,0.8291,0.04,0.1747,0.184,0.2243,0.0266,0.181,0.0
28826,50.6691,0.396,-0.7607,0.0932,0.3492,0.1063,0.4255,0.1119,-0.0003,0.0
28827,35.7244,-0.3795,2.4,0.174,0.474,0.0062,0.1868,0.2133,-0.0003,0.0
28828,51.1238,0.2135,2.651,0.2961,0.2603,0.1574,0.2971,0.3956,-0.0003,1.0
28829,46.9947,-0.2275,-0.4978,0.4098,0.6139,0.0337,0.347,0.6942,-0.0003,1.0
28830,52.076,-0.6324,-0.0031,0.129,0.164,0.1209,0.2113,0.1158,-0.0003,1.0
28831,44.7913,0.6096,-3.0351,0.0684,0.3105,0.2556,0.4832,0.2514,-0.0003,1.0
28832,46.7903,0.4333,-2.1973,0.0705,0.2017,0.0673,0.4777,0.0505,-0.0003,0.0
28833,40.0671,-0.3815,0.9079,0.0111,0.3185,0.045,0.543,0.0303,0.1967,0.0
28834,43.0945,0.1135,1.4126,0.0342,0.4204,0.0321,0.5769,0.0396,-0.0003,0.0
28835,38.8586,-0.1372,-1.7438,0.0975,0.2214,0.0882,0.4107,0.2455,-0.0003,0.0
28836,46.2898,-0.2935,2.7868,0.0245,0.2367,0.0623,0.1306,0.0095,-0.0003,0.0
28837,44.2359,0.3316,-0.3763,0.0005,0.4967,0.0191,0.4407,0.0529,-0.0003,0.0
28838,44.654,-0.6493,-1.0666,0.6318,0.3115,0.1014,0.2198,0.4877,-0.0003,1.0
28839,37.2137,0.6375,2.0812,0.0283,0.3483,0.0294,0.3694,0.038,0.1712,1.0
28840,45.9419,0.0785,-1.7454,0.0766,0.6428,0.0468,0.2618,0.2188,-0.0003,1.0
28841,40.4486,-0.1034,1.4117,0.0697,0.258,0.0778,0.4965,0.123,0.3932,1.0
28842,55.2743,0.3797,1.4952,0.0185,0.2671,0.0423,0.5411,0.0364,0.0516,0.0
28843,52.1981,-0.3892,-1.6077,0.0257,0.1008,0.0421,0.1689,0.028,-0.0003,0.0
28844,46.5003,-0.7431,0.6006,0.0208,0.2846,0.0618,0.435,0.327,0.1505,0.0
28845,39.7436,0.758,-2.5946,0.0266,0.2526,0.231,0.1814,0.0193,-0.0003,0.0
28846,43.537,0.2199,-2.107,0.011,0.283,0.0085,0.1328,0.008,-0.0003,0.0
28847,36.5148,-0.242,1.0551,0.0028,0.5641,0.0938,0.557,0.1174,-0.0003,0.0
28848,52.8695,-0.1474,-0.9251,0.0698,0.3057,0.1405,0.3367,0.0323,-0.0003,0.0
28849,43.1373,0.1475,2.2326,0.0035,0.3273,0.0592,0.3106,0.0401,-0.0003,0.0
28850,52.1981,-0.0488,-0.5683,0.0016,0.1023,0.0589,0.4222,0.0811,-0.0003,0.0
28851,39.115,-0.0159,2.597,0.0017,0.1821,0.0253,0.4099,-0.02,-0.0003,0.0
28852,46.128,0.3407,0.8781,0.0155,0.125,0.1543,0.4359,0.0107,-0.0003,0.0
28853,44.892,-0.2989,-2.2745,0.0182,0.1902,0.032,0.2195,0.0222,-0.0003,0.0
28854,45.124,0.3266,2.0325,0.0544,0.4381,0.1259,0.4384,0.0593,0.6647,0.0
28855,39.9298,-0.3242,-1.1097,0.0084,0.1916,0.0368,0.3623,0.0751,-0.0003,0.0
28856,48.3925,0.7824,-2.5355,0.0067,0.2863,0.0306,0.3875,0.2341,-0.0003,0.0
28857,34.7997,-0.7555,0.5946,0.0224,0.0307,0.0393,0.1882,0.0264,-0.0003,0.0
28858,51.1055,0.1394,-1.8972,0.0021,0.2724,0.0511,0.3396,0.0213,-0.0003,0.0
28859,49.131,-0.148,1.2937,0.0282,0.1572,0.1263,0.4717,0.0362,-0.0003,0.0
28860,41.6663,0.5549,1.1128,0.0329,0.49,0.0061,0.2687,0.0515,-0.0003,0.0
28861,39.1882,-0.5781,-2.0426,0.0743,0.4285,0.0556,0.5463,0.0346,-0.0003,0.0
28862,54.0597,-0.5466,-2.3393,0.0064,0.589,0.0812,0.2092,-0.02,-0.0003,0.0
28863,46.2684,0.54,0.8005,0.0224,0.1482,0.0307,0.392,0.028,-0.0003,0.0
28864,38.1811,-0.5015,-0.8191,0.0391,0.241,0.0638,0.3668,0.0198,-0.0003,1.0
28865,36.6949,0.489,2.3199,0.1527,0.4636,0.0397,0.5099,0.2846,-0.0003,1.0
28866,38.4009,-0.6222,0.2383,0.0285,0.4721,0.0698,0.3662,0.0268,-0.0003,1.0
28867,33.6614,0.6072,-2.9387,0.4157,0.5101,0.0275,0.285,0.2436,-0.0003,1.0
28868,45.2583,-0.4653,-1.6571,0.0182,0.6924,0.012,0.2628,0.0576,-0.0003,0.0
28869,42.8382,0.4683,1.5072,0.0951,0.2014,0.0658,0.5778,0.06,-0.0003,0.0
28870,47.9683,0.5068,-2.5621,0.1177,0.6277,0.0407,0.5177,0.2923,-0.0003,0.0
28871,35.9503,-0.5136,0.6031,0.0139,0.1249,0.0335,0.2797,-0.02,-0.0003,0.0
28872,45.3223,-0.7648,1.8846,0.0354,0.1665,0.0132,0.3065,0.0237,-0.0003,0.0
28873,44.5197,0.7902,-1.2749,0.0167,0.1626,0.0186,0.3079,0.004,-0.0003,0.0
28874,49.0547,0.6904,-1.8408,0.0509,0.4203,0.2206,0.6435,0.0098,-0.0003,0.0
28875,34.2473,-0.7037,1.1696,0.0125,0.2238,0.124,0.3308,0.0589,-0.0003,0.0
28876,45.1026,0.2674,2.5068,0.0117,0.0979,0.0285,0.57,0.1251,-0.0003,0.0
28877,44.2054,-0.2639,-0.6349,0.1663,0.0172,0.0092,0.1322,0.0837,-0.0003,0.0
28878,46.8116,0.4166,1.2219,0.0065,0.4127,0.0363,0.4342,0.0162,-0.0003,0.0
28879,42.1118,-0.4125,-1.9074,0.0136,0.3644,0.0123,0.2233,0.0629,-0.0003,0.0
28880,48.8045,-0.4866,-1.7422,0.0047,0.157,0.1014,0.3436,0.0128,-0.0003,0.0
28881,46.9123,0.4711,1.3985,0.0178,0.1142,0.1755,0.4774,0.0208,-0.0003,0.0
28882,43.4669,0.7549,-1.4804,0.1181,0.1141,0.0345,0.487,0.1833,-0.0003,1.0
28883,29.7581,-0.7433,1.6068,0.0524,0.3686,0.0212,0.3937,0.0585,-0.0003,1.0
28884,47.541,0.6728,-1.2981,0.0463,0.0857,0.0265,0.2595,0.0319,-0.0003,0.0
28885,44.4404,-0.6731,1.8393,0.0244,0.0322,0.0105,0.088,0.0054,-0.0003,0.0
28886,44.9653,0.4089,2.2428,0.0075,0.261,0.0143,0.1755,0.0065,-0.0003,0.0
28887,43.9094,-0.3875,-0.8634,0.0155,0.144,0.0398,0.1766,0.0402,-0.0003,0.0
28888,46.0548,0.0278,-1.3852,0.0069,0.5224,0.1109,0.4361,0.0445,-0.0003,0.0
28889,44.7395,-0.0143,1.7672,0.0108,0.3514,0.0228,0.3076,0.0352,-0.0003,0.0
28890,47.7882,-0.7905,0.5485,0.0174,0.7052,0.0186,0.2591,0.0638,-0.0003,0.0
28891,40.1617,0.8013,-2.6058,0.0003,0.0722,0.0215,0.2713,0.1849,-0.0003,0.0
28892,49.1737,-0.4735,-2.0876,0.0708,0.3289,0.0895,0.343,0.117,-0.0003,0.0
28893,46.949,0.4858,1.025,0.0625,0.2326,0.2089,0.6074,0.1734,-0.0003,0.0
28894,50.6874,-0.0581,-1.4442,0.0099,0.0713,0.031,0.1702,0.0213,-0.0003,0.0
28895,35.523,0.1055,1.6719,0.0118,0.054,0.0633,0.0936,0.0026,-0.0003,0.0
28896,48.7709,-0.0292,3.0963,0.1126,0.6365,0.0635,0.3867,0.2346,-0.0003,1.0
